
================================================================================
HEADER
================================================================================
Model   : mistral:7b
Dataset : data_NYC_mobility
Results : 20260617_2038_results.csv
Oracle  : sampled_oracle.csv
Log     : log.txt
--------------------------------------------------------------------------------

================================================================================
TABLE 0 — GLOBAL SUMMARY
================================================================================
Category         Metric                      Value
---------------  --------------------------  ----------------------------
Run Info         Model                       ollama/mistral:7b
Run Info         Temperature                 0.2
Run Info         N Agents                    200
Run Info         Duration (h)                4.00
Run Info         Start Time                  2026-06-17 20:38:34
Run Info         End Time                    2026-06-18 00:38:34
Run Info         Sample Size                 200
Run Info         Batch Size                  10
Run Info         Source                      GENERIC
Run Info         Sim Year                    2019
Columns          Matched (results<->oracle)  176
Columns          -> Categorical              24
Columns          -> Numeric                  93
Columns          -> Free-text                0
------------     ----------------------      ----------------------------
Entropy          Oracle Median               0.5148
Entropy          Agent Median                0.6405
Entropy          Agent Mean                  0.5892
KL Divergence    Median KL                   0.9281
KL Divergence    Mean KL                     3.0342
------------     ----------------------      ----------------------------
NLP - BLEU       Corpus BLEU                 0
NLP - ROUGE      ROUGE-1                     0.0
NLP - ROUGE      ROUGE-2                     0.0
NLP - ROUGE      ROUGE-L                     0.0
NLP - METEOR     METEOR                      0.0
NLP - BERTScore  F1                          0.9327
------------     ----------------------      ----------------------------
Task Metrics     Success Rate (SR)           1.0
Task Metrics     N Successful / N Total      200 / 200
Task Metrics     Avg Field Coverage          0.8963
Task Metrics     Task Goal Completion        0.3568
Task Metrics     Median TGC                  0.3576
------------     ----------------------      ----------------------------
Factual          Global Accuracy             0.1117
Factual          Median Accuracy             0.045
Relevance        Global Mean (TF-IDF)        0.0
Relevance        Global Median (TF-IDF)      0.0

================================================================================
COLUMN CLASSIFICATION  (auto-inferred from data)
================================================================================
Categorical      (24): ['phone_type', 'work_county', 'work_mode_taxi', 'work_mode_bus', 'work_mode_rail', 'work_mode_ferry', 'work_mode_bike', 'work_bike_park', 'work_mode_scooter', 'work_scooter_park', 'school_county', 'school_mode_auto', 'school_mode_taxi', 'school_mode_bus', 'school_mode_rail', 'school_mode_ferry', 'school_mode_bike', 'school_bike_park', 'school_mode_scooter', 'school_scooter_park', 'kid_mode_auto', 'kid_mode_rail', 'kid_mode_ferry', 'kid_mode_scooter']
Numeric          (93):     ['relationship', 'race_1', 'race_2', 'race_3', 'race_4', 'race_5', 'race_6', 'race_997', 'race_999', 'ethnicity_1', 'ethnicity_2', 'ethnicity_3', 'ethnicity_4', 'ethnicity_5', 'ethnicity_997', 'ethnicity_999', 'gender', 'can_drive', 'disability_follow_1', 'disability_follow_2', 'disability_follow_3', 'disability_follow_4', 'disability_follow_5', 'disability_follow_996', 'disability_follow_999', 'education', 'employment', 'worker', 'num_jobs', 'job_type', 'work_in_region', 'work_cms_zone', 'wfh_policy', 'commute_freq', 'work_mode', 'r_work_mode', 'work_mode_own', 'work_mode_auto', 'work_park_loc', 'work_park_pay', 'student', 'school_type', 'school_mode', 'school_mode_own', 'school_park_loc', 'second_home', 'second_home_in_region', 'share_2', 'tnc_freq', 'tnc_purp', 'carshare_freq', 'vehicle', 'bike_freq', 'bike_purp_1', 'bike_purp_2', 'bike_purp_3', 'bike_purp_4', 'bike_purp_5', 'bike_purp_6', 'bike_purp_997', 'no_bike_nyc_1', 'no_bike_nyc_2', 'no_bike_nyc_3', 'no_bike_nyc_4', 'no_bike_nyc_5', 'no_bike_nyc_6', 'no_freq_bike_nyc_1', 'no_freq_bike_nyc_2', 'no_freq_bike_nyc_3', 'no_freq_bike_nyc_4', 'no_freq_bike_nyc_5', 'no_freq_bike_nyc_6', 'no_freq_bike_nyc_997', 'bike_stolen', 'citi_bike_type', 'citi_bike_alt_mode', 'no_bike_share_1', 'no_bike_share_3', 'no_bike_share_4', 'no_bike_share_5', 'no_bike_share_6', 'no_bike_share_7', 'micromobility_devices_204', 'micromobility_devices_83', 'micromobility_devices_205', 'micromobility_devices_73', 'micromobility_devices_206', 'micromobility_devices_207', 'micromobility_devices_996', 'kid_accompany', 'kid_mode_own', 'harassment', 'harassment_change_997']
Free-text        (0):   []
Entropy/KL cols  (108):  ['phone_type', 'race_1', 'race_2', 'race_3', 'race_4', 'race_5', 'race_6', 'race_997', 'race_999', 'ethnicity_1', 'ethnicity_2', 'ethnicity_3', 'ethnicity_4', 'ethnicity_5', 'ethnicity_997', 'ethnicity_999', 'gender', 'can_drive', 'disability_follow_1', 'disability_follow_2', 'disability_follow_3', 'disability_follow_4', 'disability_follow_5', 'disability_follow_996', 'disability_follow_999', 'education', 'employment', 'worker', 'num_jobs', 'job_type', 'work_in_region', 'work_county', 'work_cms_zone', 'wfh_policy', 'commute_freq', 'work_mode', 'r_work_mode', 'work_mode_own', 'work_mode_auto', 'work_park_loc', 'work_park_pay', 'work_mode_taxi', 'work_mode_bus', 'work_mode_rail', 'work_mode_ferry', 'work_mode_bike', 'work_bike_park', 'work_mode_scooter', 'work_scooter_park', 'student', 'school_type', 'school_county', 'school_mode', 'school_mode_own', 'school_mode_auto', 'school_park_loc', 'school_mode_taxi', 'school_mode_bus', 'school_mode_rail', 'school_mode_ferry', 'school_mode_bike', 'school_bike_park', 'second_home', 'second_home_in_region', 'share_2', 'tnc_freq', 'tnc_purp', 'carshare_freq', 'vehicle', 'bike_freq', 'bike_purp_1', 'bike_purp_2', 'bike_purp_3', 'bike_purp_4', 'bike_purp_5', 'bike_purp_6', 'bike_purp_997', 'no_bike_nyc_1', 'no_bike_nyc_2', 'no_bike_nyc_3', 'no_bike_nyc_4', 'no_bike_nyc_5', 'no_bike_nyc_6', 'no_freq_bike_nyc_1', 'no_freq_bike_nyc_2', 'no_freq_bike_nyc_3', 'no_freq_bike_nyc_4', 'no_freq_bike_nyc_5', 'no_freq_bike_nyc_6', 'no_freq_bike_nyc_997', 'bike_stolen', 'citi_bike_type', 'citi_bike_alt_mode', 'no_bike_share_1', 'no_bike_share_3', 'no_bike_share_4', 'no_bike_share_5', 'no_bike_share_6', 'no_bike_share_7', 'micromobility_devices_204', 'micromobility_devices_83', 'micromobility_devices_205', 'micromobility_devices_73', 'micromobility_devices_206', 'micromobility_devices_207', 'micromobility_devices_996', 'harassment', 'harassment_change_997']


================================================================================
TABLE 1 — NORMALIZED SHANNON ENTROPY
================================================================================
Variable                     # Categories    Entropy (Oracle)    Entropy (Agent)    Delta Entropy
-------------------------  --------------  ------------------  -----------------  ---------------
phone_type                              5              0.6216             0.7712           0.1496
race_1                                  2              0.5148             0.4434          -0.0714
race_2                                  2              0.1414             0.1124          -0.0291
race_3                                  2              0.669              0.669            0
race_4                                  2              0.0808             0.0808           0
race_5                                  2              0.9615             0.6561          -0.3054
race_6                                  2              0.4846             0.7808           0.2961
race_997                                2              0.5148             0.6595           0.1447
race_999                                2              0.6577             0.7052           0.0475
ethnicity_1                             2              0.9997             0.6426          -0.3571
ethnicity_2                             2              0.347              0.669            0.322
ethnicity_3                             2              0.4529             0.7602           0.3072
ethnicity_4                             2              0.1124             0.795            0.6827
ethnicity_5                             2              0.4196             0.8191           0.3996
ethnicity_997                           2              0.5148             0.9044           0.3896
ethnicity_999                           2              0.6577             0.73             0.0723
gender                                  6              0.5809             0.6117           0.0308
can_drive                               2              0.6098             0.9913           0.3814
disability_follow_1                     3              0.3882             0.2724          -0.1158
disability_follow_2                     3              0.3882             0.2724          -0.1158
disability_follow_3                     3              0.4566             0.4343          -0.0224
disability_follow_4                     3              0.4014             0.4343           0.0328
disability_follow_5                     3              0.3882             0.4939           0.1057
disability_follow_996                   3              0.4403             0.2907          -0.1495
disability_follow_999                   3              0.4209             0.8913           0.4704
education                               8              0.8285             0.7293          -0.0992
employment                              7              0.6454             0.7073           0.0618
worker                                  2              0.4846             0.5148           0.0302
num_jobs                                6              0.5571             0.5437          -0.0133
job_type                                6              0.8121             0.7227          -0.0894
work_in_region                          3              0.8791             0.457           -0.4221
work_county                             9              0.767              0.7904           0.0234
work_cms_zone                          12              0.7852             0.8232           0.038
wfh_policy                              8              0.8045             0.6388          -0.1656
commute_freq                            8              0.7953             0.6624          -0.1329
work_mode                              11              0.7978             0.8654           0.0676
r_work_mode                            10              0.7864             0.1069          -0.6795
work_mode_own                           4              0.5702             0.5057          -0.0645
work_mode_auto                          3              0.14               0.6464           0.5064
work_park_loc                           3              0.8055             0.7492          -0.0562
work_park_pay                           7              0.5341             0.6231           0.089
work_mode_taxi                          3              0.135              0.5026           0.3676
work_mode_bus                           3              0.3149             0.6802           0.3652
work_mode_rail                          3              0.5128             0.624            0.1112
work_mode_ferry                         2              0.1124             0.9376           0.8253
work_mode_bike                          4              0.1994             0.6616           0.4622
work_bike_park                          5              0.1793             0.7319           0.5527
work_mode_scooter                       2              0.1414             0.6504           0.509
work_scooter_park                       3              0.1019             0.6292           0.5274
student                                 5              0.6743             0.7257           0.0515
school_type                             7              0.6144             0.5976          -0.0168
school_county                           7              0.7788             0.7236          -0.0552
school_mode                            10              0.49               0.7865           0.2965
school_mode_own                         3              0.257              0.5683           0.3113
school_mode_auto                        3              0.0573             0.4558           0.3985
school_park_loc                         6              0.2114             0.8572           0.6458
school_mode_taxi                        2              0.0808             0.4627           0.3819
school_mode_bus                         4              0.1662             0.7579           0.5916
school_mode_rail                        3              0.371              0.5236           0.1526
school_mode_ferry                       2              0.0454             0.9202           0.8748
school_mode_bike                        3              0.0796             0.7629           0.6834
school_bike_park                        4              0.0681             0.704            0.6359
second_home                             2              0.5148             0.4022          -0.1126
second_home_in_region                   2              0.3073             0.3274           0.0202
share_2                                 3              0.2592             0.2148          -0.0444
tnc_freq                                7              0.777              0.1962          -0.5808
tnc_purp                               10              0.606              0.5899          -0.0161
carshare_freq                           5              0.2023             0.1338          -0.0685
vehicle                                 7              0.6271             0.5577          -0.0694
bike_freq                               7              0.7557             0.1417          -0.6139
bike_purp_1                             3              0.7883             0.9463           0.158
bike_purp_2                             3              0.5968             0.7313           0.1344
bike_purp_3                             3              0.7575             0.6423          -0.1152
bike_purp_4                             3              0.6508             0.6758           0.025
bike_purp_5                             3              0.293              0.7267           0.4337
bike_purp_6                             3              0.6132             0.6911           0.0779
bike_purp_997                           3              0.5324             0.4613          -0.0711
no_bike_nyc_1                           3              0.3182             0.4237           0.1055
no_bike_nyc_2                           3              0.282              0.6684           0.3864
no_bike_nyc_3                           3              0.3008             0.7449           0.4441
no_bike_nyc_4                           3              0.3116             0.4897           0.1781
no_bike_nyc_5                           2              0.4196             0.4149          -0.0046
no_bike_nyc_6                           2              0.4196             0.3757          -0.0439
no_freq_bike_nyc_1                      3              0.9924             0.5237          -0.4687
no_freq_bike_nyc_2                      3              0.9829             0.6442          -0.3388
no_freq_bike_nyc_3                      3              0.8929             0.2866          -0.6063
no_freq_bike_nyc_4                      3              0.7424             0.7558           0.0134
no_freq_bike_nyc_5                      3              0.7632             0.7614          -0.0018
no_freq_bike_nyc_6                      3              0.9829             0.6744          -0.3085
no_freq_bike_nyc_997                    3              0.7314             0.4072          -0.3243
bike_stolen                             3              0.7876             0.3151          -0.4726
citi_bike_type                          6              0.463              0.4391          -0.0239
citi_bike_alt_mode                     12              0.6242             0.4215          -0.2026
no_bike_share_1                         3              0.6257             0.7303           0.1046
no_bike_share_3                         3              0.9676             0.4821          -0.4855
no_bike_share_4                         3              0.9845             0.5788          -0.4057
no_bike_share_5                         3              0.6578             0.5688          -0.089
no_bike_share_6                         3              0.8898             0.2777          -0.6121
no_bike_share_7                         3              0.6075             0.5991          -0.0083
micromobility_devices_204               2              0.5842             0.6577           0.0735
micromobility_devices_83                2              0.2864             0.6577           0.3713
micromobility_devices_205               2              0.1414             0.1944           0.053
micromobility_devices_73                2              0.2864             0.469            0.1826
micromobility_devices_206               2              0.2423             0.6012           0.3589
micromobility_devices_207               2              0.4022             0.5141           0.1119
micromobility_devices_996               2              0.9097             0.8932          -0.0166
harassment                              5              0.7282             0.924            0.1958
harassment_change_997                   3              0.4767             0.4642          -0.0125

================================================================================
TABLE 2 — KL DIVERGENCE  P(Oracle) || Q(Agent)
================================================================================
Variable                     KL Divergence (Oracle || Agent)  Rating
-------------------------  ---------------------------------  --------------
phone_type                                            9.6503  poor
race_1                                                0.0174  approx_perfect
race_2                                                0.0008  approx_perfect
race_3                                                0       approx_perfect
race_4                                                0       approx_perfect
race_5                                                0.0378  approx_perfect
race_6                                                0.6678  moderate
race_997                                              0.6014  moderate
race_999                                              0.5304  moderate
ethnicity_1                                           0.0798  good
ethnicity_2                                           0.0527  good
ethnicity_3                                           0.0547  good
ethnicity_4                                           0.2138  good
ethnicity_5                                           0.0947  good
ethnicity_997                                         0.1155  good
ethnicity_999                                         0.1174  good
gender                                                0.8673  moderate
can_drive                                             0.1992  good
