
================================================================================
HEADER
================================================================================
Model   : mistral:7b
Dataset : data_MyDailyTravelData
Results : 20260617_1527_results.csv
Oracle  : sampled_oracle.csv
Log     : log.txt
--------------------------------------------------------------------------------

================================================================================
TABLE 0 — GLOBAL SUMMARY
================================================================================
Category         Metric                      Value
---------------  --------------------------  ----------------------------
Run Info         Model                       ollama/mistral:7b
Run Info         Temperature                 0.2
Run Info         N Agents                    200
Run Info         Duration (h)                5.18
Run Info         Start Time                  2026-06-17 15:27:39
Run Info         End Time                    2026-06-17 20:38:30
Run Info         Sample Size                 200
Run Info         Batch Size                  10
Run Info         Source                      GENERIC
Run Info         Sim Year                    2019
Columns          Matched (results<->oracle)  181
Columns          -> Categorical              87
Columns          -> Numeric                  75
Columns          -> Free-text                1
------------     ----------------------      ----------------------------
Entropy          Oracle Median               0.6577
Entropy          Agent Median                0.6909
Entropy          Agent Mean                  0.6438
KL Divergence    Median KL                   7.4486
KL Divergence    Mean KL                     8.8619
------------     ----------------------      ----------------------------
NLP - BLEU       Corpus BLEU                 0.0042
NLP - ROUGE      ROUGE-1                     0.538
NLP - ROUGE      ROUGE-2                     0.0
NLP - ROUGE      ROUGE-L                     0.538
NLP - METEOR     METEOR                      0.2275
NLP - BERTScore  F1                          0.9484
------------     ----------------------      ----------------------------
Task Metrics     Success Rate (SR)           1.0
Task Metrics     N Successful / N Total      200 / 200
Task Metrics     Avg Field Coverage          0.8959
Task Metrics     Task Goal Completion        0.1649
Task Metrics     Median TGC                  0.1778
------------     ----------------------      ----------------------------
Factual          Global Accuracy             0.2474
Factual          Median Accuracy             0.025
Relevance        Global Mean (TF-IDF)        0.3636
Relevance        Global Median (TF-IDF)      0.0

================================================================================
COLUMN CLASSIFICATION  (auto-inferred from data)
================================================================================
Categorical      (87): ['source', 'cravl', 'fare', 'payf', 'pkbas_o', 'prkty', 'prkty_o', 'tpurp2_o', 'tpurp_check', 'trip_appt', 'trip_appt_why2_o', 'placegroup', 'time_distance_flag', 'age18', 'hisp_o', 'race_o', 'jobs', 'wkstat', 'wkstat_o', 'wplace', 'wmode', 'wmode_o', 'pervh', 'wrkhrs', 'wtrav', 'occup', 'occup_o', 'indus', 'indus_o', 'emply_transit', 'emply_transit_o', 'emply_park', 'emply_park_o', 'schol', 'schol_o', 'sweb', 'smode', 'smode_o', 'educ_o', 'hptol_o', 'pay_allday', 'tolls', 'tolltrip', 'carptowk', 'walktowk', 'biketowk', 'ribus', 'tcoff', 'tcdays', 'compr', 'compr_o', 'wkflex', 'tnc_use', 'tnc_typ', 'tnc_cost', 'tnc_purp', 'dtype_o', 'dtype2', 'traveldatause', 'traveldatadevice', 'traveldatadevice_o', 'traveldatamode', 'traveldatamode_o', 'pertrips', 'hhveh', 'transprob', 'transprob_o', 'restylast', 'restylast_o', 'restylast_zip', 'hhinc2', 'homeown_o', 'resty_o', 'hhinc', 'vehyear', 'make', 'make_o', 'model', 'model_o', 'body', 'body_o', 'fuel', 'fuel_o', 'transp', 'parkd', 'parkd_o', 'removed_places']
Numeric          (75):     ['pkamt', 'tpurp', 'tpurp2', 'trip_appt_why_1', 'trip_appt_why_2', 'trip_appt_why_3', 'trip_appt_why_4', 'trip_appt_why_5', 'trip_appt_why_6', 'trip_appt_why_se', 'trip_appt_why_rf', 'trip_appt_why_dk', 'trip_appt_why2_1', 'trip_appt_why2_2', 'trip_appt_why2_3', 'trip_appt_why2_4', 'trip_appt_why2_5', 'trip_appt_why2_se', 'trip_appt_why2_rf', 'trip_appt_why2_dk', 'retmode_final', 'retmode', 'age', 'sex', 'relate', 'lic', 'hisp', 'race', 'smrtphn', 'emply_ask', 'volun_freq', 'wparkride', 'stude', 'sloc', 'sparkride', 'educ', 'typpl', 'disab', 'nogowhy2_1', 'nogowhy2_2', 'nogowhy2_3', 'nogowhy2_4', 'nogowhy2_5', 'nogowhy2_rf', 'nogowhy2_dk', 'traveldatadevice_1', 'traveldatadevice_2', 'traveldatadevice_3', 'traveldatadevice_se', 'traveldatadevice_rf', 'traveldatadevice_dk', 'traveldatamode_1', 'traveldatamode_2', 'traveldatamode_3', 'traveldatamode_4', 'traveldatamode_5', 'traveldatamode_se', 'traveldatamode_rf', 'traveldatamode_dk', 'dtype_1', 'dtype_2', 'dtype_3', 'dtype_4', 'dtype_5', 'dtype_6', 'dtype_se', 'dtype_rf', 'dtype_dk', 'hlive', 'homeown', 'futuresurvey', 'incendonate', 'resty', 'download', 'phase']
Free-text        (1):   ['dtype']
Entropy/KL cols  (117):  ['source', 'cravl', 'fare', 'payf', 'pkamt', 'prkty', 'tpurp2', 'tpurp2_o', 'tpurp_check', 'trip_appt', 'trip_appt_why_6', 'trip_appt_why_se', 'trip_appt_why2_1', 'trip_appt_why2_4', 'trip_appt_why2_5', 'placegroup', 'time_distance_flag', 'retmode_final', 'retmode', 'age18', 'sex', 'relate', 'lic', 'hisp', 'race', 'race_o', 'smrtphn', 'emply_ask', 'jobs', 'wkstat', 'wplace', 'wmode', 'wparkride', 'pervh', 'wrkhrs', 'wtrav', 'occup', 'occup_o', 'indus', 'indus_o', 'emply_transit', 'emply_transit_o', 'emply_park', 'emply_park_o', 'stude', 'schol', 'sloc', 'sweb', 'smode', 'sparkride', 'educ', 'hptol_o', 'pay_allday', 'tolls', 'tolltrip', 'typpl', 'carptowk', 'walktowk', 'biketowk', 'ribus', 'tcoff', 'tcdays', 'compr', 'wkflex', 'tnc_use', 'tnc_typ', 'tnc_cost', 'tnc_purp', 'disab', 'dtype_o', 'dtype2', 'nogowhy2_1', 'nogowhy2_2', 'nogowhy2_4', 'nogowhy2_5', 'traveldatause', 'traveldatadevice', 'traveldatadevice_1', 'traveldatadevice_2', 'traveldatadevice_3', 'traveldatadevice_se', 'traveldatadevice_o', 'traveldatamode', 'traveldatamode_1', 'traveldatamode_2', 'traveldatamode_3', 'traveldatamode_5', 'traveldatamode_se', 'traveldatamode_o', 'dtype_1', 'dtype_2', 'dtype_3', 'dtype_4', 'dtype_5', 'dtype_6', 'dtype_se', 'pertrips', 'hhveh', 'transprob', 'transprob_o', 'restylast', 'restylast_zip', 'hhinc2', 'homeown', 'futuresurvey', 'resty', 'hhinc', 'download', 'phase', 'vehyear', 'make', 'model', 'body', 'fuel', 'transp', 'parkd', 'removed_places']


================================================================================
TABLE 1 — NORMALIZED SHANNON ENTROPY
================================================================================
Variable               # Categories    Entropy (Oracle)    Entropy (Agent)    Delta Entropy
-------------------  --------------  ------------------  -----------------  ---------------
source                            2              0.92               0.7445          -0.1755
cravl                             2              0.4465             0.8033           0.3568
fare                              3              0.1572             1                0.8428
payf                              7              0.8458             0.5776          -0.2682
pkamt                             3              0.0573             0.0456          -0.0117
prkty                             3              0.7643             0.6036          -0.1606
tpurp2_o                          4              0.1178             1                0.8822
tpurp_check                       3              0.2652             0.1944          -0.0708
trip_appt                         5              0.7772             0.8928           0.1156
trip_appt_why_6                   2              0.0454             0.0573           0.0119
trip_appt_why_se                  2              0.1944             0.1986           0.0042
trip_appt_why2_1                  2              0.0808             0.2483           0.1675
trip_appt_why2_4                  2              0.0454             0.2432           0.1978
trip_appt_why2_5                  2              0.1944             0.2312           0.0368
time_distance_flag                4              0.2031             0.6769           0.4738
retmode_final                     3              0.2066             0.6758           0.4692
retmode                           5              0.6765             0.7407           0.0641
age18                             2              0.2189             0.5891           0.3702
sex                               2              0.981              0.9544          -0.0265
relate                            7              0.6088             0.7246           0.1158
lic                               2              0.9948             1                0.0052
hisp                              2              0.9021             0.8687          -0.0334
race                              5              0.9091             0.7999          -0.1092
race_o                            2              0.2423             1                0.7577
smrtphn                           2              0.694              0.971            0.277
emply_ask                         2              0.825              0.8989           0.0739
wkstat                            3              0.8082             0.6151          -0.1931
wplace                            3              0.6666             0.5773          -0.0893
wmode                             9              0.8402             0.8014          -0.0388
wparkride                         2              0.2648             0.2678           0.003
pervh                             2              0.1644             0.5574           0.3931
wtrav                             8              0.7445             0.7629           0.0184
occup_o                           7              0.7355             0.994            0.2585
indus                             9              0.6526             0.7183           0.0657
indus_o                           5              0.6555             0.9962           0.3407
emply_transit                     3              0.683              0.6443          -0.0387
emply_transit_o                   2              0.1687             0.9989           0.8303
emply_park                        3              0.7556             0.7229          -0.0327
emply_park_o                      2              0.1687             0.9735           0.8048
stude                             3              0.9463             0.8627          -0.0836
schol                             5              0.8893             0.8544          -0.0349
sloc                              2              0.5436             0.0454          -0.4981
sweb                              2              0.483              0.2313          -0.2517
smode                             6              0.793              0.7799          -0.0132
sparkride                         2              0.5574             0.1426          -0.4149
educ                              6              0.922              0.8727          -0.0493
hptol_o                           2              0.1414             1                0.8586
pay_allday                        2              0.519              0.0454          -0.4736
tolls                             4              0.116              1                0.884
tolltrip                          2              0.3274             0.2423          -0.0852
typpl                             2              0.6136             0.9997           0.3861
carptowk                          3              0.4171             0.7988           0.3817
walktowk                          3              0.2601             0.6463           0.3863
biketowk                          2              0.1654             0.5406           0.3751
ribus                             4              0.747              0.7138          -0.0332
tcoff                             2              0.9827             0.2648          -0.718
tcdays                            3              0.6098             0.3209          -0.289
compr                             3              0.5541             0.6988           0.1447
wkflex                            2              0.9988             0.8873          -0.1115
tnc_use                           6              0.3298             0.5291           0.1993
tnc_typ                           3              0.7029             0.1623          -0.5406
tnc_purp                          5              0.8089             0.2649          -0.544
disab                             2              0.6649             0.9427           0.2777
dtype2                            2              0.9641             0.9715           0.0075
nogowhy2_1                        2              0.0454             0.5487           0.5033
nogowhy2_2                        2              0.0808             0.547            0.4662
nogowhy2_4                        2              0.0808             0.5416           0.4608
nogowhy2_5                        2              0.2864             0.5269           0.2405
traveldatause                     2              0.9829             0.4196          -0.5633
traveldatadevice                  8              0.7015             0.4329          -0.2686
traveldatadevice_1                2              0.3843             0.3727          -0.0116
traveldatadevice_2                2              0.9878             0.463           -0.5248
traveldatadevice_3                2              0.7866             0.2798          -0.5068
traveldatadevice_se               2              0.5294             0.3452          -0.1842
traveldatamode                    7              0.745              0.9305           0.1855
traveldatamode_1                  2              0.795              0.9273           0.1322
traveldatamode_2                  2              0.7866             0.9273           0.1406
traveldatamode_3                  2              0.669              0.9259           0.2569
traveldatamode_5                  2              0.9648             0.923           -0.0418
traveldatamode_se                 2              0.1687             0.9245           0.7559
traveldatamode_o                  2              0.1687             1                0.8313
dtype_1                           2              0.6577             0.5291          -0.1286
dtype_2                           2              0.3843             0.5291           0.1448
dtype_3                           2              0.4846             0.5291           0.0445
dtype_4                           2              0.1414             0.5207           0.3792
dtype_5                           2              0.4999             0.5277           0.0278
dtype_6                           2              0.8813             0.58            -0.3013
dtype_se                          2              0.9507             0.5724          -0.3783
hhveh                             7              0.8626             0.4742          -0.3884
transprob                         7              0.8451             0.7122          -0.1329
transprob_o                       4              0.8174             1                0.1826
restylast                         4              0.6623             0.6919           0.0296
hhinc2                            4              0.7168             0.7457           0.0288
homeown                           5              0.8884             0.8643          -0.0242
resty                             3              0.9331             0.6909          -0.2423
hhinc                             9              0.782              0.6552          -0.1268
download                          2              0.6343             0.9933           0.359
phase                             3              0.7849             0.4811          -0.3038
body                              4              0.8047             0.8821           0.0774
fuel                              2              0.1511             0.2791           0.128
transp                            3              0.4802             0.1124          -0.3678
parkd                             3              0.7436             0.7356          -0.008
removed_places                    4              0.6496             0.9846           0.3351

================================================================================
TABLE 2 — KL DIVERGENCE  P(Oracle) || Q(Agent)
================================================================================
Variable               KL Divergence (Oracle || Agent)  Rating
-------------------  ---------------------------------  --------------
source                                         17.783   poor
cravl                                           0.0763  good
fare                                           18.248   poor
payf                                            5.6597  poor
pkamt                                          18.3577  poor
prkty                                           1.9706  poor
tpurp2_o                                       18.2573  poor
tpurp_check                                    18.1294  poor
trip_appt                                       1.9538  poor
trip_appt_why_6                                18.2971  poor
trip_appt_why_se                               18.2859  poor
trip_appt_why2_1                               18.1811  poor
trip_appt_why2_4                               18.3892  poor
trip_appt_why2_5                               17.8232  poor
time_distance_flag                             18.1391  poor
retmode_final                                   0.5648  moderate
retmode                                         2.1441  poor
age18                                          17.7852  poor
sex                                             0.0041  approx_perfect
relate                                          0.6306  moderate
lic                                             0.0036  approx_perfect
hisp                                            0.0019  approx_perfect
race                                            0.2118  good
race_o                                         18.2527  poor
smrtphn                                         0.1054  good
emply_ask                                       0.0076  approx_perfect
wkstat                                          1.4985  moderate
wplace                                          0.1204  good
wmode                                           0.1653  good
wparkride                                      17.4103  poor
pervh                                           0.0713  good
wtrav                                           0.5557  moderate
occup_o                                        16.9893  poor
indus                                           5.5798  poor
indus_o                                        17.3657  poor
emply_transit                                   0.8175  moderate
emply_transit_o                                18.3037  poor
emply_park                                      0.422   good
emply_park_o                                   18.3037  poor
stude                                           0.0544  good
schol                                           0.1505  good
sloc                                            4.2599  poor
sweb                                            0.0422  approx_perfect
smode                                           0.429   good
sparkride                                      15.6423  poor
educ                                            0.0509  good
